datetime,Open,High,Low,Close,Volume
2002-12-05 10:15:00,4.93,4.93,4.93,4.93,1762149.0
2002-12-05 10:30:00,4.92,4.92,4.92,4.92,1513294.0
2002-12-05 10:45:00,4.91,4.91,4.91,4.91,1146199.0
2002-12-05 11:00:00,4.9,4.9,4.9,4.9,1456374.0
2002-12-05 11:15:00,4.89,4.89,4.89,4.89,1179295.0
2002-12-05 11:30:00,4.88,4.88,4.88,4.88,1240355.0
2002-12-05 11:45:00,4.88,4.88,4.88,4.88,1316757.0
2002-12-05 12:00:00,4.86,4.86,4.86,4.86,1864418.0
2002-12-05 12:15:00,4.85,4.85,4.85,4.85,1133196.0
2002-12-05 12:30:00,4.83,4.83,4.83,4.83,1769936.0
2002-12-05 12:45:00,4.83,4.83,4.83,4.83,1592602.0
2002-12-05 13:00:00,4.82,4.82,4.82,4.82,1325236.0
2002-12-05 13:15:00,4.81,4.81,4.81,4.81,1246193.0
2002-12-05 13:45:00,4.78,4.78,4.78,4.78,1907638.0
2002-12-05 14:00:00,4.78,4.78,4.78,4.78,1484583.0
2002-12-05 14:15:00,4.76,4.76,4.75,4.76,1714786.0
2002-12-05 14:30:00,4.75,4.76,4.75,4.75,1873858.0
2002-12-05 14:45:00,4.74,4.75,4.74,4.74,1501598.0
2002-12-05 15:00:00,4.73,4.73,4.73,4.73,1502630.0
2002-12-05 15:15:00,4.72,4.72,4.72,4.72,1803509.0
2002-12-05 15:30:00,4.71,4.71,4.71,4.71,1439925.0
2002-12-05 15:45:00,4.7,4.7,4.7,4.7,1077029.0
2002-12-06 09:30:00,4.5,4.5,4.5,4.5,970546.0
2002-12-06 09:45:00,4.51,4.51,4.51,4.51,961427.0
2002-12-06 10:00:00,4.52,4.52,4.52,4.52,784504.0
2002-12-06 10:15:00,4.52,4.52,4.52,4.52,1304809.0
2002-12-06 10:30:00,4.53,4.53,4.53,4.53,922288.0
2002-12-06 10:45:00,4.54,4.54,4.54,4.54,1226949.0
2002-12-06 11:00:00,4.54,4.54,4.54,4.54,1433691.0
2002-12-06 11:15:00,4.56,4.56,4.56,4.56,980433.0
2002-12-06 11:30:00,4.57,4.57,4.57,4.57,951129.0
2002-12-06 11:45:00,4.57,4.57,4.57,4.57,939086.0
2002-12-06 12:00:00,4.59,4.59,4.59,4.59,1205659.0
2002-12-06 12:15:00,4.59,4.6,4.59,4.59,1325373.0
2002-12-06 12:30:00,4.6,4.6,4.6,4.6,1316846.0
2002-12-06 12:45:00,4.6,4.6,4.6,4.6,886068.0
2002-12-06 13:00:00,4.61,4.61,4.61,4.61,1420167.0
2002-12-06 13:15:00,4.63,4.63,4.63,4.63,1331927.0
2002-12-06 13:30:00,4.63,4.63,4.63,4.63,878211.0
2002-12-06 13:45:00,4.64,4.65,4.64,4.65,1203188.0
2002-12-06 14:00:00,4.64,4.65,4.64,4.65,1026060.0
2002-12-06 14:15:00,4.66,4.66,4.66,4.66,1058292.0
2002-12-06 14:30:00,4.67,4.67,4.67,4.67,972294.0
2002-12-06 14:45:00,4.68,4.68,4.68,4.68,1447930.0
2002-12-06 15:00:00,4.68,4.69,4.68,4.68,1271961.0
2002-12-06 15:15:00,4.69,4.69,4.69,4.69,1213114.0
2002-12-06 15:30:00,4.7,4.7,4.7,4.7,1284042.0
2002-12-06 15:45:00,4.71,4.71,4.71,4.71,1121155.0
2002-12-09 09:30:00,4.56,4.56,4.56,4.56,1176138.0
2002-12-09 09:45:00,4.54,4.54,4.54,4.54,1117276.0
2002-12-09 10:00:00,4.54,4.54,4.54,4.54,943148.0
2002-12-09 10:15:00,4.53,4.53,4.53,4.53,708557.0
2002-12-09 10:30:00,4.52,4.52,4.52,4.52,1041518.0
2002-12-09 10:45:00,4.51,4.51,4.51,4.51,675241.0
2002-12-09 11:00:00,4.5,4.5,4.5,4.5,761447.0
2002-12-09 11:15:00,4.49,4.49,4.49,4.49,967534.0
2002-12-09 11:30:00,4.49,4.49,4.49,4.49,959267.0
2002-12-09 11:45:00,4.48,4.48,4.48,4.48,924043.0
2002-12-09 12:00:00,4.47,4.47,4.47,4.47,769121.0
2002-12-09 12:15:00,4.45,4.46,4.45,4.46,1067917.0
2002-12-09 12:30:00,4.45,4.45,4.45,4.45,766669.0
2002-12-09 12:45:00,4.44,4.44,4.44,4.44,756267.0
2002-12-09 13:00:00,4.43,4.43,4.43,4.43,755681.0
2002-12-09 13:15:00,4.42,4.43,4.42,4.43,749743.0
2002-12-09 13:30:00,4.41,4.41,4.41,4.41,779224.0
2002-12-09 13:45:00,4.4,4.4,4.4,4.4,983682.0
2002-12-09 14:00:00,4.4,4.4,4.4,4.4,1112033.0
2002-12-09 14:15:00,4.39,4.39,4.39,4.39,943426.0
2002-12-09 14:30:00,4.38,4.38,4.38,4.38,840819.0
2002-12-09 14:45:00,4.37,4.37,4.37,4.37,786655.0
2002-12-09 15:00:00,4.36,4.36,4.36,4.36,795929.0
2002-12-09 15:15:00,4.36,4.36,4.36,4.36,665938.0
2002-12-09 15:30:00,4.34,4.34,4.34,4.34,694225.0
2002-12-09 15:45:00,4.33,4.33,4.33,4.33,962310.0
2002-12-10 09:30:00,4.44,4.44,4.44,4.44,1263927.0
2002-12-10 09:45:00,4.45,4.45,4.45,4.45,1393887.0
2002-12-10 10:00:00,4.47,4.47,4.47,4.47,1390151.0
2002-12-10 10:15:00,4.47,4.47,4.47,4.47,1510974.0
2002-12-10 10:30:00,4.49,4.49,4.49,4.49,1032996.0
2002-12-10 10:45:00,4.49,4.49,4.49,4.49,1432663.0
2002-12-10 11:00:00,4.5,4.5,4.5,4.5,1560826.0
2002-12-10 11:15:00,4.51,4.52,4.51,4.51,1302752.0
2002-12-10 11:30:00,4.52,4.52,4.52,4.52,1038536.0
2002-12-10 11:45:00,4.54,4.54,4.54,4.54,1218267.0
2002-12-10 12:00:00,4.55,4.55,4.55,4.55,1302570.0
2002-12-10 12:15:00,4.56,4.56,4.56,4.56,1621179.0
2002-12-10 12:30:00,4.56,4.56,4.56,4.56,1175944.0
2002-12-10 12:45:00,4.56,4.57,4.56,4.56,1311097.0
2002-12-10 13:00:00,4.58,4.58,4.58,4.58,1584692.0
2002-12-10 13:30:00,4.6,4.61,4.6,4.6,1420085.0
2002-12-10 13:45:00,4.61,4.61,4.61,4.61,1307857.0
2002-12-10 14:00:00,4.62,4.62,4.62,4.62,1723196.0
2002-12-10 14:15:00,4.63,4.63,4.63,4.63,1722466.0
2002-12-10 14:30:00,4.65,4.65,4.65,4.65,1228888.0
2002-12-10 14:45:00,4.66,4.66,4.66,4.66,1580183.0
2002-12-10 15:00:00,4.66,4.66,4.66,4.66,1452382.0
2002-12-10 15:15:00,4.67,4.67,4.67,4.67,1093585.0
2002-12-10 15:30:00,4.68,4.68,4.68,4.68,1433387.0
2002-12-10 15:45:00,4.7,4.7,4.7,4.7,1383116.0
2002-12-11 09:30:00,4.66,4.66,4.66,4.66,1405907.0
2002-12-11 09:45:00,4.66,4.66,4.66,4.66,1410947.0
2002-12-11 10:00:00,4.67,4.67,4.67,4.67,1564640.0
2002-12-11 10:15:00,4.66,4.66,4.66,4.66,1018229.0
2002-12-11 10:30:00,4.66,4.67,4.66,4.66,1129856.0
2002-12-11 10:45:00,4.67,4.67,4.67,4.67,1247122.0
2002-12-11 11:00:00,4.66,4.66,4.66,4.66,1524433.0
2002-12-11 11:15:00,4.67,4.67,4.67,4.67,951051.0
2002-12-11 11:30:00,4.66,4.66,4.66,4.66,984250.0
2002-12-11 11:45:00,4.67,4.67,4.66,4.67,1392656.0
2002-12-11 12:00:00,4.67,4.67,4.67,4.67,1697148.0
2002-12-11 12:15:00,4.66,4.66,4.66,4.66,1614051.0
2002-12-11 12:30:00,4.67,4.67,4.67,4.67,1177702.0
2002-12-11 12:45:00,4.67,4.67,4.67,4.67,1450030.0
2002-12-11 13:00:00,4.67,4.67,4.67,4.67,967536.0
2002-12-11 13:15:00,4.67,4.67,4.67,4.67,1031849.0
2002-12-11 13:30:00,4.66,4.66,4.66,4.66,1079338.0
2002-12-11 13:45:00,4.67,4.67,4.67,4.67,1449194.0
2002-12-11 14:00:00,4.66,4.66,4.66,4.66,928522.0
2002-12-11 14:15:00,4.66,4.66,4.66,4.66,1101548.0
2002-12-11 14:30:00,4.67,4.67,4.67,4.67,1222826.0
2002-12-11 14:45:00,4.67,4.67,4.67,4.67,1124082.0
2002-12-11 15:00:00,4.67,4.67,4.67,4.67,986811.0
2002-12-11 15:30:00,4.67,4.67,4.67,4.67,1212127.0
2002-12-11 15:45:00,4.67,4.67,4.67,4.67,1192774.0
2002-12-12 09:30:00,4.85,4.85,4.85,4.85,907281.0
2002-12-12 09:45:00,4.83,4.83,4.83,4.83,1316263.0
2002-12-12 10:00:00,4.83,4.83,4.83,4.83,1082971.0
2002-12-12 10:15:00,4.81,4.81,4.81,4.81,1143067.0
2002-12-12 10:30:00,4.8,4.8,4.8,4.8,1462032.0
2002-12-12 10:45:00,4.8,4.8,4.8,4.8,1039594.0
2002-12-12 11:00:00,4.78,4.78,4.78,4.78,1582064.0
2002-12-12 11:15:00,4.76,4.76,4.76,4.76,1198086.0
2002-12-12 11:30:00,4.76,4.77,4.76,4.76,880740.0
2002-12-12 11:45:00,4.75,4.75,4.75,4.75,1123738.0
2002-12-12 12:00:00,4.74,4.74,4.74,4.74,1518844.0
2002-12-12 12:15:00,4.73,4.73,4.73,4.73,1566283.0
2002-12-12 12:30:00,4.73,4.73,4.73,4.73,1074908.0
2002-12-12 12:45:00,4.71,4.71,4.71,4.71,1226890.0
2002-12-12 13:15:00,4.69,4.69,4.69,4.69,908265.0
2002-12-12 13:30:00,4.68,4.68,4.68,4.68,1604464.0
2002-12-12 13:45:00,4.67,4.67,4.67,4.67,1221898.0
2002-12-12 14:00:00,4.67,4.67,4.67,4.67,938525.0
2002-12-12 14:15:00,4.65,4.65,4.65,4.65,973251.0
2002-12-12 14:30:00,4.64,4.64,4.64,4.64,1328281.0
2002-12-12 14:45:00,4.64,4.64,4.64,4.64,1066954.0
2002-12-12 15:00:00,4.62,4.63,4.62,4.62,1212222.0
2002-12-12 15:15:00,4.61,4.61,4.61,4.61,1229469.0
2002-12-12 15:30:00,4.6,4.6,4.6,4.6,1154302.0
2002-12-12 15:45:00,4.59,4.59,4.59,4.59,1513418.0
2002-12-13 09:30:00,4.51,4.51,4.51,4.51,721612.0
2002-12-13 09:45:00,4.51,4.51,4.51,4.51,613135.0
2002-12-13 10:00:00,4.5,4.5,4.5,4.5,810504.0
2002-12-13 10:15:00,4.5,4.5,4.5,4.5,615566.0
2002-12-13 10:30:00,4.49,4.49,4.49,4.49,575624.0
2002-12-13 10:45:00,4.49,4.49,4.49,4.49,620207.0
2002-12-13 11:00:00,4.49,4.49,4.49,4.49,626090.0
2002-12-13 11:15:00,4.49,4.49,4.49,4.49,670242.0
2002-12-13 11:30:00,4.48,4.48,4.48,4.48,719187.0
2002-12-13 11:45:00,4.47,4.47,4.47,4.47,725778.0
2002-12-13 12:00:00,4.47,4.47,4.47,4.47,612724.0
2002-12-13 12:15:00,4.47,4.47,4.47,4.47,776279.0
2002-12-13 12:30:00,4.46,4.46,4.46,4.46,553561.0
2002-12-13 12:45:00,4.46,4.46,4.46,4.46,681269.0
2002-12-13 13:00:00,4.45,4.46,4.45,4.45,882683.0
2002-12-13 13:15:00,4.45,4.45,4.45,4.45,870158.0
2002-12-13 13:30:00,4.45,4.45,4.45,4.45,712297.0
2002-12-13 13:45:00,4.44,4.44,4.44,4.44,689441.0
2002-12-13 14:00:00,4.44,4.44,4.44,4.44,659792.0
2002-12-13 14:15:00,4.43,4.43,4.43,4.43,879456.0
2002-12-13 14:30:00,4.43,4.43,4.43,4.43,809872.0
2002-12-13 14:45:00,4.43,4.43,4.43,4.43,564381.0
2002-12-13 15:00:00,4.42,4.42,4.42,4.42,660129.0
2002-12-13 15:15:00,4.42,4.42,4.42,4.42,822912.0
2002-12-13 15:30:00,4.42,4.42,4.42,4.42,559083.0
2002-12-13 15:45:00,4.41,4.41,4.41,4.41,520223.0
2002-12-16 09:30:00,4.57,4.57,4.57,4.57,863361.0
2002-12-16 09:45:00,4.57,4.57,4.57,4.57,895642.0
2002-12-16 10:00:00,4.57,4.57,4.57,4.57,946248.0
2002-12-16 10:15:00,4.58,4.58,4.58,4.58,1092121.0
2002-12-16 10:30:00,4.58,4.58,4.58,4.58,1207897.0
2002-12-16 10:45:00,4.59,4.59,4.59,4.59,1187856.0
2002-12-16 11:00:00,4.59,4.59,4.59,4.59,823458.0
2002-12-16 11:15:00,4.6,4.6,4.6,4.6,1026631.0
2002-12-16 11:30:00,4.6,4.6,4.6,4.6,904048.0
2002-12-16 11:45:00,4.6,4.61,4.6,4.6,1240859.0
2002-12-16 12:00:00,4.61,4.61,4.61,4.61,851457.0
2002-12-16 12:15:00,4.61,4.61,4.61,4.61,1082089.0
2002-12-16 12:30:00,4.62,4.62,4.62,4.62,784473.0
2002-12-16 12:45:00,4.62,4.62,4.62,4.62,964760.0
2002-12-16 13:00:00,4.63,4.63,4.63,4.63,880425.0
2002-12-16 13:15:00,4.63,4.63,4.63,4.63,840104.0
2002-12-16 13:30:00,4.63,4.63,4.63,4.63,1276143.0
2002-12-16 13:45:00,4.64,4.64,4.64,4.64,1028802.0
2002-12-16 14:00:00,4.64,4.64,4.64,4.64,1257988.0
2002-12-16 14:15:00,4.65,4.65,4.65,4.65,929445.0
2002-12-16 14:30:00,4.66,4.66,4.66,4.66,1219867.0
2002-12-16 14:45:00,4.65,4.65,4.65,4.65,1102773.0
2002-12-16 15:00:00,4.66,4.66,4.66,4.66,960080.0
2002-12-16 15:15:00,4.67,4.67,4.67,4.67,888561.0
2002-12-16 15:30:00,4.67,4.67,4.67,4.67,882314.0
2002-12-16 15:45:00,4.67,4.67,4.67,4.67,960092.0
2002-12-17 09:30:00,4.76,4.76,4.76,4.76,840967.0
2002-12-17 09:45:00,4.76,4.76,4.76,4.76,883784.0
2002-12-17 10:00:00,4.75,4.75,4.75,4.75,1165117.0
2002-12-17 10:15:00,4.74,4.74,4.74,4.74,1338019.0
2002-12-17 10:30:00,4.74,4.74,4.74,4.74,1111234.0
2002-12-17 10:45:00,4.74,4.74,4.74,4.74,785877.0
2002-12-17 11:00:00,4.73,4.73,4.73,4.73,1200694.0
2002-12-17 11:15:00,4.73,4.73,4.73,4.73,931540.0
2002-12-17 11:30:00,4.73,4.73,4.73,4.73,1006263.0
2002-12-17 11:45:00,4.72,4.72,4.72,4.72,955529.0
2002-12-17 12:00:00,4.72,4.72,4.72,4.72,1177374.0
2002-12-17 12:15:00,4.72,4.72,4.72,4.72,1000659.0
2002-12-17 12:30:00,4.71,4.72,4.71,4.71,1222068.0
2002-12-17 12:45:00,4.71,4.71,4.71,4.71,1256517.0
2002-12-17 13:00:00,4.7,4.71,4.7,4.71,1318493.0
2002-12-17 13:15:00,4.7,4.71,4.7,4.71,869374.0
2002-12-17 13:30:00,4.7,4.7,4.7,4.7,870053.0
2002-12-17 13:45:00,4.7,4.7,4.7,4.7,821534.0
2002-12-17 14:00:00,4.69,4.69,4.69,4.69,978759.0
2002-12-17 14:15:00,4.69,4.69,4.69,4.69,1321139.0
2002-12-17 14:30:00,4.68,4.68,4.68,4.68,1257771.0
2002-12-17 14:45:00,4.68,4.68,4.68,4.68,1210801.0
2002-12-17 15:00:00,4.68,4.68,4.68,4.68,810169.0
2002-12-17 15:15:00,4.68,4.68,4.68,4.68,1100882.0
2002-12-17 15:30:00,4.67,4.67,4.67,4.67,1239005.0
2002-12-17 15:45:00,4.66,4.67,4.66,4.67,1236466.0
2002-12-18 09:30:00,4.52,4.52,4.52,4.52,856101.0
2002-12-18 09:45:00,4.51,4.51,4.51,4.51,761347.0
2002-12-18 10:00:00,4.5,4.5,4.5,4.5,1165334.0
2002-12-18 10:15:00,4.49,4.49,4.49,4.49,1045757.0
2002-12-18 10:30:00,4.49,4.49,4.49,4.49,791163.0
2002-12-18 10:45:00,4.48,4.48,4.48,4.48,1234802.0
2002-12-18 11:00:00,4.47,4.47,4.47,4.47,1197144.0
2002-12-18 11:15:00,4.46,4.46,4.46,4.46,1120765.0
2002-12-18 11:30:00,4.45,4.45,4.45,4.45,1407175.0
2002-12-18 11:45:00,4.45,4.45,4.44,4.44,1137028.0
2002-12-18 12:00:00,4.43,4.44,4.43,4.43,811610.0
2002-12-18 12:15:00,4.43,4.43,4.43,4.43,762014.0
2002-12-18 12:30:00,4.42,4.42,4.42,4.42,1135978.0
2002-12-18 12:45:00,4.41,4.41,4.41,4.41,825652.0
2002-12-18 13:00:00,4.41,4.41,4.41,4.41,1166803.0
2002-12-18 13:15:00,4.39,4.39,4.39,4.39,1045357.0
2002-12-18 13:30:00,4.39,4.39,4.39,4.39,1269776.0
2002-12-18 13:45:00,4.38,4.38,4.38,4.38,874163.0
2002-12-18 14:00:00,4.37,4.37,4.37,4.37,1203817.0
2002-12-18 14:15:00,4.36,4.36,4.36,4.36,1179433.0
2002-12-18 14:30:00,4.35,4.35,4.35,4.35,775086.0
2002-12-18 14:45:00,4.34,4.34,4.34,4.34,1336092.0
2002-12-18 15:00:00,4.33,4.33,4.33,4.33,1138438.0
2002-12-18 15:15:00,4.33,4.33,4.33,4.33,818992.0
2002-12-18 15:30:00,4.31,4.32,4.31,4.31,790681.0
2002-12-18 15:45:00,4.31,4.31,4.31,4.31,1091750.0
2002-12-19 09:30:00,4.23,4.23,4.23,4.23,1203084.0
2002-12-19 09:45:00,4.23,4.23,4.23,4.23,1099903.0
2002-12-19 10:00:00,4.23,4.23,4.23,4.23,986704.0
2002-12-19 10:15:00,4.23,4.23,4.23,4.23,752000.0
2002-12-19 10:30:00,4.22,4.23,4.22,4.23,886644.0
2002-12-19 10:45:00,4.23,4.23,4.23,4.23,869841.0
2002-12-19 11:00:00,4.23,4.23,4.23,4.23,1339144.0
2002-12-19 11:15:00,4.23,4.23,4.23,4.23,1041486.0
2002-12-19 11:30:00,4.22,4.23,4.22,4.22,962360.0
2002-12-19 11:45:00,4.22,4.23,4.22,4.22,1042852.0
2002-12-19 12:00:00,4.22,4.23,4.22,4.23,1164255.0
2002-12-19 12:15:00,4.23,4.23,4.23,4.23,1263968.0
2002-12-19 12:30:00,4.22,4.22,4.22,4.22,1334446.0
2002-12-19 12:45:00,4.23,4.23,4.23,4.23,1004586.0
2002-12-19 13:00:00,4.22,4.22,4.22,4.22,970182.0
2002-12-19 13:15:00,4.22,4.22,4.22,4.22,994630.0
2002-12-19 13:30:00,4.22,4.22,4.22,4.22,1205175.0
2002-12-19 13:45:00,4.22,4.22,4.22,4.22,1015581.0
2002-12-19 14:00:00,4.22,4.22,4.22,4.22,1180596.0
2002-12-19 14:15:00,4.22,4.22,4.22,4.22,1123733.0
2002-12-19 14:30:00,4.22,4.22,4.22,4.22,1197199.0
2002-12-19 14:45:00,4.22,4.22,4.22,4.22,1371984.0
2002-12-19 15:00:00,4.21,4.22,4.21,4.22,1201634.0
2002-12-19 15:15:00,4.22,4.22,4.22,4.22,1056137.0
2002-12-19 15:30:00,4.22,4.22,4.22,4.22,754523.0
2002-12-19 15:45:00,4.22,4.22,4.22,4.22,1369834.0
2002-12-20 09:30:00,4.36,4.36,4.35,4.36,648027.0
2002-12-20 09:45:00,4.36,4.36,4.35,4.36,939769.0
2002-12-20 10:00:00,4.35,4.35,4.35,4.35,709148.0
2002-12-20 10:15:00,4.34,4.34,4.34,4.34,943444.0
2002-12-20 10:30:00,4.33,4.34,4.33,4.33,960466.0
2002-12-20 10:45:00,4.33,4.34,4.33,4.34,656064.0
2002-12-20 11:00:00,4.33,4.33,4.33,4.33,743958.0
2002-12-20 11:15:00,4.33,4.34,4.33,4.34,646871.0
2002-12-20 11:30:00,4.33,4.33,4.33,4.33,697988.0
2002-12-20 11:45:00,4.32,4.32,4.32,4.32,995872.0
2002-12-20 12:00:00,4.32,4.32,4.32,4.32,925386.0
2002-12-20 12:15:00,4.32,4.32,4.32,4.32,554651.0
2002-12-20 12:30:00,4.31,4.31,4.31,4.31,590830.0
2002-12-20 12:45:00,4.32,4.32,4.32,4.32,625213.0
2002-12-20 13:00:00,4.3,4.31,4.3,4.3,603503.0
2002-12-20 13:15:00,4.3,4.3,4.3,4.3,690638.0
2002-12-20 13:30:00,4.3,4.31,4.3,4.3,550250.0
2002-12-20 13:45:00,4.3,4.3,4.29,4.29,606055.0
2002-12-20 14:00:00,4.29,4.3,4.29,4.29,995270.0
2002-12-20 14:15:00,4.29,4.29,4.29,4.29,654628.0
2002-12-20 14:30:00,4.29,4.29,4.29,4.29,649545.0
2002-12-20 14:45:00,4.29,4.29,4.29,4.29,971327.0
2002-12-20 15:00:00,4.28,4.28,4.28,4.28,717868.0
2002-12-20 15:15:00,4.28,4.28,4.28,4.28,617675.0
2002-12-20 15:30:00,4.28,4.28,4.28,4.28,951184.0
2002-12-20 15:45:00,4.27,4.27,4.27,4.27,997450.0
2002-12-23 09:30:00,4.26,4.26,4.26,4.26,582573.0
2002-12-23 09:45:00,4.26,4.26,4.26,4.26,366327.0
2002-12-23 10:00:00,4.26,4.26,4.26,4.26,567048.0
2002-12-23 10:15:00,4.27,4.27,4.27,4.27,506625.0
2002-12-23 10:30:00,4.27,4.27,4.27,4.27,563814.0
2002-12-23 10:45:00,4.27,4.27,4.27,4.27,464330.0
2002-12-23 11:00:00,4.28,4.28,4.28,4.28,560640.0
2002-12-23 11:15:00,4.28,4.28,4.28,4.28,617462.0
2002-12-23 11:30:00,4.28,4.28,4.28,4.28,371277.0
2002-12-23 11:45:00,4.27,4.27,4.27,4.27,416488.0
2002-12-23 12:00:00,4.28,4.28,4.28,4.28,438293.0
2002-12-23 12:15:00,4.28,4.28,4.28,4.28,420711.0
2002-12-23 12:30:00,4.28,4.28,4.28,4.28,478299.0
2002-12-23 12:45:00,4.29,4.29,4.29,4.29,601195.0
2002-12-23 13:00:00,4.28,4.28,4.28,4.28,599001.0
2002-12-23 13:15:00,4.29,4.29,4.29,4.29,498708.0
2002-12-23 13:30:00,4.29,4.29,4.29,4.29,447063.0
2002-12-23 13:45:00,4.29,4.29,4.29,4.29,596078.0
2002-12-23 14:00:00,4.29,4.29,4.29,4.29,426487.0
2002-12-23 14:15:00,4.29,4.29,4.29,4.29,494599.0
2002-12-23 14:30:00,4.29,4.29,4.29,4.29,490892.0
2002-12-23 14:45:00,4.29,4.29,4.29,4.29,522203.0
2002-12-23 15:00:00,4.3,4.3,4.3,4.3,596208.0
2002-12-23 15:15:00,4.3,4.3,4.3,4.3,566959.0
2002-12-23 15:30:00,4.3,4.3,4.3,4.3,381110.0
2002-12-23 15:45:00,4.3,4.3,4.3,4.3,358217.0
2002-12-24 09:30:00,4.32,4.32,4.32,4.32,241037.0
2002-12-24 09:45:00,4.32,4.32,4.32,4.32,207844.0
2002-12-24 10:00:00,4.31,4.31,4.31,4.31,286095.0
2002-12-24 10:15:00,4.31,4.31,4.31,4.31,217210.0
2002-12-24 10:30:00,4.31,4.31,4.31,4.31,264803.0
2002-12-24 10:45:00,4.3,4.3,4.3,4.3,318455.0
2002-12-24 11:00:00,4.3,4.3,4.3,4.3,251227.0
2002-12-24 11:15:00,4.29,4.29,4.29,4.29,369228.0
2002-12-24 11:30:00,4.29,4.29,4.29,4.29,231851.0
2002-12-24 11:45:00,4.29,4.29,4.29,4.29,361422.0
2002-12-24 12:00:00,4.28,4.28,4.28,4.28,255032.0
2002-12-24 12:15:00,4.28,4.28,4.28,4.28,332068.0
2002-12-24 12:30:00,4.28,4.28,4.28,4.28,304594.0
2002-12-24 12:45:00,4.27,4.27,4.27,4.27,338650.0
2002-12-24 13:00:00,4.26,4.26,4.26,4.26,370636.0
2002-12-24 13:15:00,4.26,4.27,4.26,4.26,260064.0
2002-12-24 13:30:00,4.26,4.26,4.26,4.26,207884.0
2002-12-24 13:45:00,4.25,4.25,4.25,4.25,276182.0
2002-12-24 14:00:00,4.25,4.25,4.25,4.25,277865.0
2002-12-24 14:15:00,4.24,4.24,4.24,4.24,326369.0
2002-12-24 14:30:00,4.24,4.24,4.24,4.24,249389.0
2002-12-24 14:45:00,4.23,4.23,4.23,4.23,291905.0
2002-12-24 15:00:00,4.23,4.23,4.23,4.23,321244.0
2002-12-24 15:15:00,4.23,4.23,4.23,4.23,258392.0
2002-12-24 15:30:00,4.22,4.22,4.22,4.22,340531.0
2002-12-24 15:45:00,4.22,4.22,4.22,4.22,288504.0
2002-12-26 09:30:00,4.29,4.29,4.29,4.29,498499.0
2002-12-26 09:45:00,4.28,4.28,4.28,4.28,822122.0
2002-12-26 10:00:00,4.28,4.28,4.28,4.28,842267.0
2002-12-26 10:30:00,4.25,4.26,4.25,4.26,741075.0
2002-12-26 10:45:00,4.26,4.26,4.26,4.26,634790.0
2002-12-26 11:00:00,4.25,4.25,4.25,4.25,545773.0
2002-12-26 11:15:00,4.25,4.25,4.25,4.25,845194.0
2002-12-26 11:30:00,4.24,4.24,4.24,4.24,689770.0
2002-12-26 11:45:00,4.24,4.24,4.24,4.24,695392.0
2002-12-26 12:00:00,4.23,4.23,4.23,4.23,506230.0
2002-12-26 12:15:00,4.22,4.22,4.22,4.22,614994.0
2002-12-26 12:30:00,4.22,4.22,4.22,4.22,788294.0
2002-12-26 12:45:00,4.21,4.21,4.21,4.21,542901.0
2002-12-26 13:00:00,4.2,4.2,4.2,4.2,712845.0
2002-12-26 13:15:00,4.2,4.2,4.2,4.2,558091.0
2002-12-26 13:30:00,4.19,4.19,4.19,4.19,507704.0
2002-12-26 13:45:00,4.18,4.19,4.18,4.18,545223.0
2002-12-26 14:00:00,4.18,4.18,4.18,4.18,827253.0
2002-12-26 14:15:00,4.18,4.18,4.17,4.18,614470.0
2002-12-26 14:30:00,4.17,4.17,4.17,4.17,829177.0
2002-12-26 14:45:00,4.17,4.17,4.17,4.17,877551.0
2002-12-26 15:00:00,4.16,4.16,4.16,4.16,702937.0
2002-12-26 15:30:00,4.15,4.15,4.15,4.15,846273.0
2002-12-26 15:45:00,4.13,4.14,4.13,4.14,580051.0
2002-12-27 09:30:00,4.26,4.26,4.26,4.26,674525.0
2002-12-27 09:45:00,4.24,4.25,4.24,4.24,482815.0
2002-12-27 10:00:00,4.23,4.23,4.23,4.23,876588.0
2002-12-27 10:30:00,4.21,4.21,4.21,4.21,582372.0
2002-12-27 10:45:00,4.2,4.2,4.2,4.2,557937.0
2002-12-27 11:00:00,4.19,4.19,4.19,4.19,721024.0
2002-12-27 11:15:00,4.18,4.18,4.18,4.18,579063.0
2002-12-27 11:30:00,4.17,4.17,4.17,4.17,744045.0
2002-12-27 11:45:00,4.16,4.16,4.16,4.16,654597.0
2002-12-27 12:00:00,4.14,4.15,4.14,4.14,482966.0
2002-12-27 12:15:00,4.13,4.13,4.13,4.13,476515.0
2002-12-27 12:30:00,4.12,4.12,4.12,4.12,653649.0
2002-12-27 12:45:00,4.11,4.11,4.11,4.11,743955.0
2002-12-27 13:00:00,4.1,4.1,4.1,4.1,473657.0
2002-12-27 13:15:00,4.08,4.08,4.08,4.08,623354.0
2002-12-27 13:30:00,4.08,4.08,4.08,4.08,737159.0
2002-12-27 13:45:00,4.07,4.07,4.07,4.07,786528.0
2002-12-27 14:00:00,4.06,4.06,4.06,4.06,818712.0
2002-12-27 14:15:00,4.05,4.05,4.04,4.05,763161.0
2002-12-27 14:30:00,4.04,4.04,4.04,4.04,640153.0
2002-12-27 14:45:00,4.02,4.02,4.02,4.02,527449.0
2002-12-27 15:00:00,4.01,4.01,4.01,4.01,776360.0
2002-12-27 15:15:00,4.0,4.0,4.0,4.0,645523.0
2002-12-27 15:30:00,4.0,4.0,4.0,4.0,509925.0
2002-12-27 15:45:00,3.98,3.98,3.98,3.98,776670.0
